address,price,beds,baths,area,zpid,id,detailUrl,marketingStatusSimplifiedCd,builderName,isUndisclosedAddress,isZillowOwned,beds_missing,baths_missing,area_missing,lotArea_acres,latitude,longitude,builderName_encoded,price_per_sq_ft,price_range
"809 N Barton St, Arlington, VA 22201",0.2651515151515152,2.0,2.0,0.07476923076923077,12085662,12085662,https://www.zillow.com/homedetails/809-N-Barton-St-Arlington-VA-22201/12085662_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.88217,-77.08726,91,900.2057613168724,Medium
"1101 3rd St SW APT 415, Washington, DC 20024",0.15121212121212121,2.0,1.0,0.08623076923076924,98380901,98380901,https://www.zillow.com/homedetails/1101-3rd-St-SW-APT-415-Washington-DC-20024/98380901_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.877197,-77.01553,91,445.13826940231934,Low
"1300 N St NW APT 413, Washington, DC 20005",0.0726969696969697,1.0,1.0,0.027230769230769232,68080161,68080161,https://www.zillow.com/homedetails/1300-N-St-NW-APT-413-Washington-DC-20005/68080161_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90707,-77.02992,91,677.6836158192091,Low
"1150 K St NW APT 408, Washington, DC 20005",0.1878787878787879,2.0,2.0,0.06938461538461539,68083308,68083308,https://www.zillow.com/homedetails/1150-K-St-NW-APT-408-Washington-DC-20005/68083308_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90221,-77.02784,91,687.3614190687362,Medium
"1521 Kingman Pl NW APT 1, Washington, DC 20005",0.09087878787878788,1.0,1.0,0.025076923076923077,61617965,61617965,https://www.zillow.com/homedetails/1521-Kingman-Pl-NW-APT-1-Washington-DC-20005/61617965_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91037,-77.03067,91,919.9386503067485,Low
"1239 Vermont Ave NW APT 1003, Washington, DC 20005",0.1272727272727273,1.0,1.0,0.045230769230769234,406197,406197,https://www.zillow.com/homedetails/1239-Vermont-Ave-NW-APT-1003-Washington-DC-20005/406197_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90702,-77.03071,91,714.2857142857143,Low
"1441 Rhode Island Ave NW APT 111, Washington, DC 20005",0.17242424242424242,1.0,1.0,0.057769230769230774,88804519,88804519,https://www.zillow.com/homedetails/1441-Rhode-Island-Ave-NW-APT-111-Washington-DC-20005/88804519_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.908493,-77.03374,91,757.6564580559254,Medium
"1515 15th St NW APT 222, Washington, DC 20005",0.6046969696969697,3.0,3.0,0.16384615384615386,88810083,88810083,https://www.zillow.com/homedetails/1515-15th-St-NW-APT-222-Washington-DC-20005/88810083_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90998,-77.03425,91,936.8544600938967,High
"1402 12th St NW UNIT 10, Washington, DC 20005",0.36360606060606065,2.0,2.0,0.097,339415781,339415781,https://www.zillow.com/homedetails/1402-12th-St-NW-UNIT-10-Washington-DC-20005/339415781_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.908817,-77.02824,91,951.5463917525773,High
"1515 15th St NW APT 708, Washington, DC 20005",0.9681818181818183,2.0,2.0,0.21823076923076923,88803061,88803061,https://www.zillow.com/homedetails/1515-15th-St-NW-APT-708-Washington-DC-20005/88803061_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90979,-77.034294,91,1126.18963694043,High
"1427 Rhode Island Ave NW UNIT 202, Washington, DC 20005",0.17575757575757578,1.0,1.0,0.051923076923076926,311113734,311113734,https://www.zillow.com/homedetails/1427-Rhode-Island-Ave-NW-UNIT-202-Washington-DC-20005/311113734_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90872,-77.03315,91,859.2592592592592,Medium
"1133 14th St NW APT 905, Washington, DC 20005",0.0906060606060606,0.0,1.0,0.03330769230769231,71739116,71739116,https://www.zillow.com/homedetails/1133-14th-St-NW-APT-905-Washington-DC-20005/71739116_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90461,-77.0316,91,690.5311778290993,Low
"1150 K St NW APT 707, Washington, DC 20005",0.133,1.0,1.0,0.05746153846153847,68083337,68083337,https://www.zillow.com/homedetails/1150-K-St-NW-APT-707-Washington-DC-20005/68083337_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90221,-77.02784,91,587.5502008032129,Low
"1125 12th St NW APT 2, Washington, DC 20005",0.07545454545454545,1.0,1.0,0.036923076923076927,63029635,63029635,https://www.zillow.com/homedetails/1125-12th-St-NW-APT-2-Washington-DC-20005/63029635_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90498,-77.0278,91,518.75,Low
"1310 Vermont Ave NW #4, Washington, DC 20005",0.3936363636363637,2.0,2.0,0.09884615384615385,334523085,334523085,https://www.zillow.com/homedetails/1310-Vermont-Ave-NW-4-Washington-DC-20005/334523085_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90794,-77.03098,91,1010.8949416342413,High
"1133 14th St NW APT 202, Washington, DC 20005",0.1390909090909091,1.0,1.0,0.05507692307692308,71739039,71739039,https://www.zillow.com/homedetails/1133-14th-St-NW-APT-202-Washington-DC-20005/71739039_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90461,-77.0316,91,641.0614525139665,Low
"1212 M St NW APT 201, Washington, DC 20005",0.12121212121212122,1.0,2.0,0.04092307692307692,61618129,61618129,https://www.zillow.com/homedetails/1212-M-St-NW-APT-201-Washington-DC-20005/61618129_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.9054,-77.02876,91,751.8796992481203,Low
"1529 14th St NW APT 202, Washington, DC 20005",0.19545454545454546,1.0,2.0,0.06092307692307693,88803812,88803812,https://www.zillow.com/homedetails/1529-14th-St-NW-APT-202-Washington-DC-20005/88803812_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91076,-77.03157,91,814.3939393939394,Medium
"1311 13th St NW #407, Washington, DC 20005",0.16663636363636364,1.0,1.0,0.048461538461538466,247164857,247164857,https://www.zillow.com/homedetails/1311-13th-St-NW-407-Washington-DC-20005/247164857_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90775,-77.02915,91,872.8571428571429,Medium
"1101 L St NW APT 603, Washington, DC 20005",0.13484848484848486,1.0,1.0,0.04384615384615385,407480,407480,https://www.zillow.com/homedetails/1101-L-St-NW-APT-603-Washington-DC-20005/407480_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90444,-77.02735,91,780.7017543859649,Low
"1300 N N St NW #508, Washington, DC 20005",0.0984848484848485,0.0,1.0,0.03992307692307692,350759980,350759980,https://www.zillow.com/homedetails/1300-N-N-St-NW-508-Washington-DC-20005/350759980_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.907078,-77.029884,91,626.2042389210019,Low
"1133 14th St NW APT 903, Washington, DC 20005",0.10272727272727274,0.0,1.0,0.04361538461538462,71739114,71739114,https://www.zillow.com/homedetails/1133-14th-St-NW-APT-903-Washington-DC-20005/71739114_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90461,-77.0316,91,597.8835978835979,Low
"1225 13th St NW APT 705, Washington, DC 20005",0.10272727272727274,0.0,1.0,0.03638461538461538,63029611,63029611,https://www.zillow.com/homedetails/1225-13th-St-NW-APT-705-Washington-DC-20005/63029611_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90659,-77.02919,91,716.7019027484143,Low
"3328 D St SE, Washington, DC 20019",0.09666666666666668,4.0,1.0,0.07384615384615385,518594,518594,https://www.zillow.com/homedetails/3328-D-St-SE-Washington-DC-20019/518594_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.884613,-76.958725,91,332.2916666666667,Low
"1815 Main Line Blvd, Alexandria, VA 22301",0.386969696969697,4.0,5.0,0.20861538461538462,192161324,192161324,https://www.zillow.com/homedetails/1815-Main-Line-Blvd-Alexandria-VA-22301/192161324_zpid/,coming_soon,,0,0,0,0,0,0.0,38.82354,-77.04875,91,470.8702064896755,High
"3537 S Stafford St APT B2, Arlington, VA 22206",0.17572727272727273,2.0,2.0,0.084,12101180,12101180,https://www.zillow.com/homedetails/3537-S-Stafford-St-APT-B2-Arlington-VA-22206/12101180_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.83003,-77.08633,91,531.0439560439561,Medium
"4668 Winterberry Ln, Oxon Hill, MD 20745",0.08757575757575758,2.0,3.0,0.1076923076923077,37457948,37457948,https://www.zillow.com/homedetails/4668-Winterberry-Ln-Oxon-Hill-MD-20745/37457948_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.82551,-76.98224,91,206.42857142857142,Low
"3921 W St NW APT 1, Washington, DC 20007",0.2481818181818182,2.0,2.0,0.0,2097389850,2097389850,https://www.zillow.com/homedetails/3921-W-St-NW-APT-1-Washington-DC-20007/2097389850_zpid/,new_construction,,0,0,0,0,0,0.0,38.9194,-77.07819,91,0.0,Medium
"2737 Devonshire Pl NW APT 26, Washington, DC 20008",0.18151515151515152,2.0,2.0,0.08276923076923078,2104401975,2104401975,https://www.zillow.com/homedetails/2737-Devonshire-Pl-NW-APT-26-Washington-DC-20008/2104401975_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.93164,-77.05684,91,556.6914498141264,Medium
"1354 Meridian Pl NW #1, Washington, DC 20010",0.22724242424242425,3.0,3.0,0.11715384615384616,126228539,126228539,https://www.zillow.com/homedetails/1354-Meridian-Pl-NW-1-Washington-DC-20010/126228539_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.93296,-77.03163,91,492.38345370978334,Medium
"515 E Luray Ave, Alexandria, VA 22301",0.26636363636363636,3.0,2.0,0.12046153846153847,192124539,192124539,https://www.zillow.com/homedetails/515-E-Luray-Ave-Alexandria-VA-22301/192124539_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.81807,-77.05409,91,561.3026819923372,Medium
"3497 Summit Ct NE #3497, Washington, DC 20018",0.10606030303030303,3.0,1.0,0.10838461538461538,54657836,54657836,https://www.zillow.com/homedetails/3497-Summit-Ct-NE-3497-Washington-DC-20018/54657836_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.92798,-76.95942,91,248.40241305890703,Low
"4900 Winthrop St, Oxon Hill, MD 20745",0.10303030303030304,3.0,2.0,0.09807692307692308,37470057,37470057,https://www.zillow.com/homedetails/4900-Winthrop-St-Oxon-Hill-MD-20745/37470057_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.82219,-76.99755,91,266.6666666666667,Low
"4600 Connecticut Ave NW APT 309, Washington, DC 20008",0.11666666666666667,2.0,2.0,0.08069230769230769,451276,451276,https://www.zillow.com/homedetails/4600-Connecticut-Ave-NW-APT-309-Washington-DC-20008/451276_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.94985,-77.06708,91,367.01620591039085,Low
"701 Swann Ave UNIT 303, Alexandria, VA 22301",0.2409087878787879,2.0,2.0,0.09438461538461539,339407452,339407452,https://www.zillow.com/homedetails/701-Swann-Ave-UNIT-303-Alexandria-VA-22301/339407452_zpid/,new_construction,Fortis,0,0,0,0,0,0.0,38.829155,-77.04952,44,647.9209453952731,Medium
"1305 N Ode St APT 331, Arlington, VA 22209",0.0906060606060606,1.0,1.0,0.04830769230769231,12082480,12082480,https://www.zillow.com/homedetails/1305-N-Ode-St-APT-331-Arlington-VA-22209/12082480_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.88943,-77.075356,91,476.11464968152865,Low
"102 9th St SE, Washington, DC 20003",0.47878484848484854,4.0,4.0,0.16338461538461538,419928,419928,https://www.zillow.com/homedetails/102-9th-St-SE-Washington-DC-20003/419928_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.88811,-76.99353,91,743.8747645951036,High
"1801 Clydesdale Pl NW APT 505, Washington, DC 20009",0.05148484848484849,0.0,1.0,0.03223076923076923,2127186176,2127186176,https://www.zillow.com/homedetails/1801-Clydesdale-Pl-NW-APT-505-Washington-DC-20009/2127186176_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.92629,-77.04346,91,405.48926014319807,Low
"1827 S St NW #4, Washington, DC 20009",0.36360606060606065,2.0,2.0,0.0,351166672,351166672,https://www.zillow.com/homedetails/1827-S-St-NW-4-Washington-DC-20009/351166672_zpid/,coming_soon,,0,0,0,0,0,0.0,38.91434,-77.04255,91,0.0,High
"3253 P St NW, Washington, DC 20007",0.8136363636363637,2.0,3.0,0.22153846153846155,429771,429771,https://www.zillow.com/homedetails/3253-P-St-NW-Washington-DC-20007/429771_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90898,-77.06507,91,932.2916666666666,High
"3321 King St, Alexandria, VA 22302",0.29545454545454547,5.0,4.0,0.19353846153846155,192149787,192149787,https://www.zillow.com/homedetails/3321-King-St-Alexandria-VA-22302/192149787_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.825115,-77.08463,91,387.51987281399045,Medium
"2816 P St NW, Washington, DC 20007",0.7833333333333333,6.0,5.0,0.37223076923076925,54655483,54655483,https://www.zillow.com/homedetails/2816-P-St-NW-Washington-DC-20007/54655483_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90918,-77.05781,91,534.201281256458,High
"1727 R St NW APT 402, Washington, DC 20009",0.1696666666666667,1.0,1.0,0.05469230769230769,400915,400915,https://www.zillow.com/homedetails/1727-R-St-NW-APT-402-Washington-DC-20009/400915_zpid/,coming_soon,,0,0,0,0,0,0.0,38.91285,-77.03954,91,787.4824191279887,Medium
"1473 Monroe St NW, Washington, DC 20010",0.2423939393939394,3.0,2.0,0.1706153846153846,467839,467839,https://www.zillow.com/homedetails/1473-Monroe-St-NW-Washington-DC-20010/467839_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.93226,-77.0351,91,360.64021641118126,Medium
"1763 Columbia Rd NW APT 407, Washington, DC 20009",0.12121212121212122,1.0,1.0,0.05030769230769231,464409,464409,https://www.zillow.com/homedetails/1763-Columbia-Rd-NW-APT-407-Washington-DC-20009/464409_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.92369,-77.04157,91,611.6207951070336,Low
"1827 S St NW #5, Washington, DC 20009",0.606030303030303,3.0,3.0,0.0,351162352,351162352,https://www.zillow.com/homedetails/1827-S-St-NW-5-Washington-DC-20009/351162352_zpid/,coming_soon,,0,0,0,0,0,0.0,38.91434,-77.04255,91,0.0,High
"3514 28th Pkwy, Temple Hills, MD 20748",0.13333333333333333,4.0,2.0,0.12592307692307692,37400591,37400591,https://www.zillow.com/homedetails/3514-28th-Pkwy-Temple-Hills-MD-20748/37400591_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.84241,-76.9555,91,268.7843616371411,Low
"3600 Varnum St, Brentwood, MD 20722",0.196969696969697,4.0,4.0,0.18076923076923077,37521342,37521342,https://www.zillow.com/homedetails/3600-Varnum-St-Brentwood-MD-20722/37521342_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.94477,-76.95927,91,276.59574468085106,Medium
"2514 Iverson St, Temple Hills, MD 20748",0.048484848484848485,2.0,1.0,0.05907692307692308,2060226304,2060226304,https://www.zillow.com/homedetails/2514-Iverson-St-Temple-Hills-MD-20748/2060226304_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.83656,-76.95408,91,208.33333333333334,Low
"2615 4th St NE APT B3, Washington, DC 20002",0.0693939393939394,1.0,1.0,0.04076923076923077,71741257,71741257,https://www.zillow.com/homedetails/2615-4th-St-NE-APT-B3-Washington-DC-20002/71741257_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.92401,-77.00021,91,432.07547169811323,Low
"1515 Isherwood St NE, Washington, DC 20002",0.2545454545454546,8.0,4.0,0.25153846153846154,508070,508070,https://www.zillow.com/homedetails/1515-Isherwood-St-NE-Washington-DC-20002/508070_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.89527,-76.98296,91,256.8807339449541,Medium
"601 Massachusetts Ave NE, Washington, DC 20002",1.0,8.0,6.0,0.33461538461538465,182990289,182990289,https://www.zillow.com/homedetails/601-Massachusetts-Ave-NE-Washington-DC-20002/182990289_zpid/,new_construction,Schmidt Development,0,0,0,0,0,0.0,38.89278,-76.99826,111,758.6206896551724,High
"1608 W Abingdon Dr APT 202, Alexandria, VA 22314",0.10606060606060606,2.0,2.0,0.063,192151583,192151583,https://www.zillow.com/homedetails/1608-W-Abingdon-Dr-APT-202-Alexandria-VA-22314/192151583_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.82228,-77.04517,91,427.35042735042737,Low
"2500 Q St NW APT 444, Washington, DC 20007",0.13484848484848486,1.0,1.0,0.062230769230769235,430299,430299,https://www.zillow.com/homedetails/2500-Q-St-NW-APT-444-Washington-DC-20007/430299_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91038,-77.05216,91,550.061804697157,Low
"1740 18th St NW APT 202, Washington, DC 20009",0.1302727272727273,1.0,1.0,0.04461538461538462,71721697,71721697,https://www.zillow.com/homedetails/1740-18th-St-NW-APT-202-Washington-DC-20009/71721697_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91377,-77.04201,91,741.2068965517242,Low
"1300 S Arlington Ridge Rd APT 203, Arlington, VA 22202",0.08151515151515153,1.0,1.0,0.054461538461538464,12105738,12105738,https://www.zillow.com/homedetails/1300-S-Arlington-Ridge-Rd-APT-203-Arlington-VA-22202/12105738_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.86175,-77.067,91,379.94350282485874,Low
"3900 Watson Pl NW UNIT 7AH, Washington, DC 20016",0.24090909090909093,3.0,4.0,0.1940769230769231,2054189082,2054189082,https://www.zillow.com/homedetails/3900-Watson-Pl-NW-UNIT-7AH-Washington-DC-20016/2054189082_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.92811,-77.07814,91,315.1010701545779,Medium
"1440 W St NW #205, Washington, DC 20009",0.03909090909090909,1.0,1.0,0.04230769230769231,2079115668,2079115668,https://www.zillow.com/homedetails/1440-W-St-NW-205-Washington-DC-20009/2079115668_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91887,-77.03375,91,234.54545454545453,Low
"3213 O St NW, Washington, DC 20007",0.5,4.0,2.0,0.2153846153846154,2060638721,2060638721,https://www.zillow.com/homedetails/3213-O-St-NW-Washington-DC-20007/2060638721_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90799,-77.06417,91,589.2857142857143,High
"3009 17th St NE, Washington, DC 20018",0.34845454545454546,4.0,4.0,0.2519230769230769,502085,502085,https://www.zillow.com/homedetails/3009-17th-St-NE-Washington-DC-20018/502085_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.92886,-76.9806,91,351.1145038167939,High
"4223 24th Ave, Temple Hills, MD 20748",0.09090878787878788,4.0,2.0,0.0936923076923077,37390662,37390662,https://www.zillow.com/homedetails/4223-24th-Ave-Temple-Hills-MD-20748/37390662_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.83198,-76.95365,91,246.30459770114942,Low
"3607 Jamison St NE, Washington, DC 20018",0.23484848484848486,5.0,5.0,0.24307692307692308,183135968,183135968,https://www.zillow.com/homedetails/3607-Jamison-St-NE-Washington-DC-20018/183135968_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.924465,-76.95437,91,245.25316455696202,Medium
"3714 Foote St NE, Washington, DC 20019",0.1908787878787879,4.0,3.0,0.15261538461538462,183133916,183133916,https://www.zillow.com/homedetails/3714-Foote-St-NE-Washington-DC-20019/183133916_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.89958,-76.95182,91,317.4899193548387,Medium
"4306 40th St, Brentwood, MD 20722",0.2878784848484849,5.0,4.0,0.2,37529125,37529125,https://www.zillow.com/homedetails/4306-40th-St-Brentwood-MD-20722/37529125_zpid/,new_construction,,0,0,0,0,0,0.0,38.94227,-76.95493,91,365.3842307692308,Medium
"3405 29th Ave, Temple Hills, MD 20748",0.17569272727272728,5.0,3.0,0.26223076923076927,37390980,37390980,https://www.zillow.com/homedetails/3405-29th-Ave-Temple-Hills-MD-20748/37390980_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.84329,-76.95536,91,170.07509533587563,Medium
"2315 Commonwealth Ave, Alexandria, VA 22301",0.7257575757575758,6.0,6.0,0.3616153846153846,339407686,339407686,https://www.zillow.com/homedetails/2315-Commonwealth-Ave-Alexandria-VA-22301/339407686_zpid/,new_construction,,0,0,0,0,0,0.0,38.826324,-77.06144,91,509.46607104871305,High
"616 E St NW #312, Washington, DC 20004",0.28181818181818186,2.0,3.0,0.1576923076923077,2071196888,2071196888,https://www.zillow.com/homedetails/616-E-St-NW-312-Washington-DC-20004/2071196888_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.89596,-77.02127,91,453.6585365853659,Medium
"2226 Otis St NE, Washington, DC 20018",0.19242424242424244,3.0,2.0,0.10523076923076924,503959,503959,https://www.zillow.com/homedetails/2226-Otis-St-NE-Washington-DC-20018/503959_zpid/,coming_soon,,0,0,0,0,0,0.0,38.93528,-76.97292,91,464.1812865497076,Medium
"1708 16th NW #2, Washington, DC 20009",0.14212121212121212,1.0,1.0,0.05330769230769231,2053524681,2053524681,https://www.zillow.com/homedetails/1708-16th-NW-2-Washington-DC-20009/2053524681_zpid/,coming_soon,Ssr Development,0,0,0,0,0,0.0,38.913,-77.03696,120,676.7676767676768,Low
"2100 S Pierce St, Arlington, VA 22202",0.7272727272727273,5.0,6.0,0.3527692307692308,12107137,12107137,https://www.zillow.com/homedetails/2100-S-Pierce-St-Arlington-VA-22202/12107137_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.85494,-77.07195,91,523.3318796336677,High
"1644 Park Rd NW #4, Washington, DC 20010",0.22724242424242425,2.0,2.0,0.07946153846153846,350103079,350103079,https://www.zillow.com/homedetails/1644-Park-Rd-NW-4-Washington-DC-20010/350103079_zpid/,new_construction,,0,0,0,0,0,0.0,38.93194,-77.03774,91,725.9438528557599,Medium
"1270 Owen Pl NE, Washington, DC 20002",0.24212121212121213,3.0,2.0,0.1393076923076923,500332,500332,https://www.zillow.com/homedetails/1270-Owen-Pl-NE-Washington-DC-20002/500332_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90526,-76.98563,91,441.19271120927664,Medium
"3010 Wisconsin Ave NW APT 206, Washington, DC 20016",0.09545454545454546,1.0,1.0,0.045153846153846156,63029912,63029912,https://www.zillow.com/homedetails/3010-Wisconsin-Ave-NW-APT-206-Washington-DC-20016/63029912_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.92967,-77.07353,91,536.6269165247019,Low
